ProductionOrderID,ProductionLineID,ProductID,ProductionDate,BatchSize,UnitCost,TotalProductionCost
21649,4007,1021,2025-08-01,6661,0.24,1598.64
21650,4005,1011,2025-06-06,1999,0.72,1439.28
21651,4002,1012,2025-08-16,9272,2.14,19842.08
21652,4002,1001,2023-11-25,1563,1.16,1813.08
21653,4003,1020,2024-06-15,7764,1.12,8695.68
21654,4001,1006,2025-01-16,2746,2.11,5794.06
21655,4007,1021,2025-05-03,631,2.09,1318.79
21656,4007,1024,2023-12-27,3504,2.43,8514.72
21657,4010,1001,2023-10-15,9392,2.49,23386.08
21658,4001,1002,2024-02-23,3341,1.38,4610.58
21659,4003,1013,2024-04-26,8851,1.3,11506.3
21660,4010,1005,2023-07-28,1458,1.88,2741.04
21661,4007,1001,2023-06-29,7131,1.06,7558.86
21662,4004,1001,2024-04-26,4923,2.28,11224.44
21663,4007,1015,2025-09-26,1543,2.4,3703.2
21664,4005,1015,2024-06-21,1327,0.32,424.64
21665,4003,1017,2024-11-07,3369,0.64,2156.16
21666,4007,1025,2025-04-04,6127,0.88,5391.76
21667,4001,1003,2025-05-23,9512,2.24,21306.88
21668,4001,1007,2024-02-21,1272,1.78,2264.16
21669,4004,1011,2025-08-17,3294,1.29,4249.26
21670,4004,1022,2024-06-27,4312,2.3,9917.6
21671,4008,1006,2024-11-10,5109,1.34,6846.06
21672,4002,1011,2024-11-21,6852,1.72,11785.44
21673,4005,1020,2023-11-10,2820,1.45,4089.0
21674,4004,1011,2024-05-17,6086,1.56,9494.16
21675,4005,1005,2023-08-29,6873,0.75,5154.75
21676,4009,1023,2025-08-03,1918,1.53,2934.54
21677,4001,1010,2024-12-25,7085,2.25,15941.25
21678,4002,1022,2024-11-19,9232,1.18,10893.76
21679,4009,1025,2023-06-02,1489,1.06,1578.34
21680,4010,1001,2025-10-15,3545,0.2,709.0
21681,4005,1023,2023-04-10,9180,0.34,3121.2
21682,4007,1020,2023-10-10,9743,0.12,1169.16
21683,4004,1013,2025-12-29,2768,1.81,5010.08
21684,4004,1019,2024-05-02,7906,0.95,7510.7
21685,4006,1019,2023-09-17,7883,1.76,13874.08
21686,4007,1013,2025-02-02,4682,0.74,3464.68
21687,4010,1022,2024-02-11,5037,0.38,1914.06
21688,4008,1009,2024-07-11,9351,0.72,6732.72
21689,4007,1003,2025-12-05,706,0.2,141.2
21690,4010,1014,2023-07-19,5054,0.35,1768.9
21691,4010,1008,2023-04-28,5368,2.25,12078.0
21692,4010,1021,2025-12-04,4202,1.88,7899.76
21693,4005,1009,2023-06-02,3408,2.27,7736.16
21694,4010,1013,2024-07-09,522,1.74,908.28
21695,4006,1023,2025-08-30,5079,2.47,12545.13
21696,4009,1018,2023-06-12,8826,1.36,12003.36
21697,4004,1019,2024-01-22,7697,0.47,3617.59
21698,4008,1010,2025-03-22,1054,1.51,1591.54
21699,4010,1009,2023-05-26,1685,0.45,758.25
21700,4006,1022,2025-08-23,5412,1.7,9200.4
21701,4007,1002,2023-11-05,3378,0.81,2736.18
21702,4004,1008,2024-05-28,7542,2.15,16215.3
21703,4002,1025,2024-10-12,5042,1.24,6252.08
21704,4001,1019,2024-08-13,8154,0.61,4973.94
21705,4009,1001,2025-05-31,5288,1.85,9782.8
21706,4008,1016,2024-03-24,8111,2.02,16384.22
21707,4010,1014,2024-11-11,6255,2.06,12885.3
21708,4008,1008,2024-05-11,2160,0.37,799.2
21709,4006,1022,2023-02-27,6165,0.97,5980.05
21710,4006,1011,2025-07-29,6030,2.26,13627.8
21711,4003,1012,2025-01-26,9742,1.22,11885.24
21712,4001,1009,2024-07-17,5892,0.92,5420.64
21713,4010,1014,2025-09-01,1339,0.56,749.84
21714,4002,1002,2025-12-29,9361,2.34,21904.74
21715,4002,1016,2023-04-04,7909,0.48,3796.32
21716,4006,1009,2023-05-22,8216,2.01,16514.16
21717,4006,1007,2024-06-14,2993,1.85,5537.05
21718,4010,1021,2024-03-06,6061,1.18,7151.98
21719,4004,1022,2024-11-27,4732,0.24,1135.68
21720,4009,1014,2023-12-16,2728,1.15,3137.2
21721,4002,1016,2024-10-10,9934,1.26,12516.84
21722,4006,1024,2024-09-17,1661,0.89,1478.29
21723,4007,1008,2025-02-27,3384,2.45,8290.8
21724,4005,1025,2025-06-06,4020,0.79,3175.8
21725,4004,1019,2024-10-07,8402,1.62,13611.24
21726,4001,1007,2024-03-08,4081,1.9,7753.9
21727,4002,1011,2023-07-29,6407,2.2,14095.4
21728,4001,1018,2023-12-31,4333,1.99,8622.67
21729,4005,1003,2025-12-16,1553,0.68,1056.04
21730,4009,1019,2023-06-22,8581,1.61,13815.41
21731,4005,1006,2024-10-02,7238,0.77,5573.26
21732,4005,1013,2023-04-19,7046,0.29,2043.34
21733,4008,1005,2024-02-13,5919,0.47,2781.93
21734,4006,1015,2023-02-03,848,1.98,1679.04
21735,4001,1016,2024-09-17,2294,1.13,2592.22
21736,4007,1005,2025-09-04,1252,1.07,1339.64
21737,4002,1024,2023-11-27,5597,0.54,3022.38
21738,4003,1023,2024-08-21,1680,1.9,3192.0
21739,4006,1022,2023-08-25,5008,0.77,3856.16
21740,4009,1025,2023-11-08,5577,0.2,1115.4
21741,4003,1008,2023-05-21,7945,1.53,12155.85
21742,4005,1021,2025-06-21,510,1.07,545.7
21743,4003,1003,2025-06-08,7194,1.29,9280.26
21744,4005,1022,2024-10-09,6673,1.16,7740.68
21745,4006,1018,2023-08-04,8835,2.27,20055.45
21746,4004,1008,2025-06-07,4727,0.8,3781.6
21747,4008,1007,2025-04-22,2254,0.53,1194.62
21748,4004,1008,2024-02-21,3672,2.49,9143.28
21749,4009,1011,2024-09-27,3185,1.84,5860.4
21750,4005,1015,2024-03-25,9447,0.43,4062.21
21751,4008,1012,2023-01-02,2925,0.27,789.75
21752,4010,1022,2023-03-23,8696,0.18,1565.28
21753,4003,1017,2023-07-03,2971,1.99,5912.29
21754,4002,1019,2023-09-16,8921,2.31,20607.51
21755,4002,1021,2023-11-20,9206,2.44,22462.64
21756,4001,1005,2024-12-28,7671,2.44,18717.24
21757,4007,1015,2024-06-24,8188,1.25,10235.0
21758,4001,1004,2023-02-19,6173,2.35,14506.55
21759,4008,1001,2025-02-02,4488,1.27,5699.76
21760,4008,1001,2024-06-28,6039,2.26,13648.14
21761,4004,1018,2023-01-06,4187,1.51,6322.37
21762,4004,1006,2023-02-14,5367,1.89,10143.63
21763,4008,1019,2025-09-17,3634,2.05,7449.7
21764,4002,1019,2025-08-10,1987,0.34,675.58
21765,4010,1008,2025-03-20,7757,0.6,4654.2
21766,4005,1006,2025-10-20,1864,2.19,4082.16
21767,4004,1002,2023-04-05,1897,1.85,3509.45
21768,4008,1014,2024-08-05,7003,2.42,16947.26
21769,4005,1001,2024-11-22,1814,1.16,2104.24
21770,4004,1012,2024-10-17,2594,1.52,3942.88
21771,4010,1004,2023-05-02,6603,1.57,10366.71
21772,4010,1016,2024-10-15,2361,1.53,3612.33
21773,4009,1020,2024-02-29,524,0.59,309.16
21774,4004,1022,2023-12-23,9190,2.18,20034.2
21775,4008,1010,2024-02-17,5839,2.33,13604.87
21776,4006,1007,2023-02-04,9176,1.84,16883.84
21777,4002,1010,2025-10-05,6652,1.78,11840.56
21778,4007,1004,2023-10-03,2729,1.34,3656.86
21779,4005,1009,2023-02-13,3149,2.33,7337.17
21780,4002,1008,2023-01-19,8059,1.03,8300.77
21781,4001,1025,2023-06-20,6375,1.39,8861.25
21782,4009,1018,2024-10-21,6304,1.31,8258.24
21783,4008,1009,2025-11-08,8186,1.83,14980.38
21784,4005,1005,2023-10-13,1286,0.15,192.9
21785,4005,1001,2023-12-04,7605,1.7,12928.5
21786,4010,1018,2024-02-14,8550,2.32,19836.0
21787,4009,1013,2023-09-20,1750,2.19,3832.5
21788,4009,1006,2024-08-28,5833,1.02,5949.66
21789,4004,1020,2023-05-12,2568,1.73,4442.64
21790,4003,1024,2024-04-01,4945,2.05,10137.25
21791,4006,1001,2023-10-28,4025,1.52,6118.0
21792,4005,1020,2023-11-11,8901,0.62,5518.62
21793,4009,1019,2023-10-30,6006,1.57,9429.42
21794,4004,1023,2025-11-09,1382,1.26,1741.32
21795,4001,1014,2024-02-08,9383,1.55,14543.65
21796,4004,1007,2024-03-09,6644,2.29,15214.76
21797,4002,1015,2023-06-01,2078,2.01,4176.78
21798,4001,1008,2023-07-14,8106,0.94,7619.64
21799,4007,1002,2024-02-23,3753,1.55,5817.15
21800,4004,1007,2025-09-22,2767,0.14,387.38
21801,4005,1019,2025-08-25,1347,1.34,1804.98
21802,4009,1023,2025-11-24,3922,1.05,4118.1
21803,4007,1004,2024-02-17,2708,1.28,3466.24
21804,4001,1021,2025-07-13,968,0.58,561.44
21805,4003,1023,2024-05-06,2138,1.6,3420.8
21806,4004,1006,2024-07-13,5884,0.86,5060.24
21807,4001,1025,2023-11-02,817,2.47,2017.99
21808,4005,1023,2024-10-02,1509,0.99,1493.91
21809,4001,1009,2025-02-13,3619,1.08,3908.52
21810,4008,1010,2025-11-29,812,0.55,446.6
21811,4008,1011,2025-01-30,1036,1.83,1895.88
21812,4007,1006,2025-11-04,5372,0.34,1826.48
21813,4008,1019,2025-08-16,2865,0.8,2292.0
21814,4006,1022,2025-08-14,8910,2.37,21116.7
21815,4001,1012,2023-05-21,1702,2.4,4084.8
21816,4007,1021,2023-10-07,5185,2.06,10681.1
21817,4005,1012,2023-08-10,2335,2.02,4716.7
21818,4002,1001,2025-04-03,7880,2.09,16469.2
21819,4003,1018,2024-07-15,5342,0.94,5021.48
21820,4010,1010,2023-12-23,8783,2.05,18005.15
21821,4006,1012,2025-07-18,6292,1.59,10004.28
21822,4010,1010,2024-08-20,6235,2.1,13093.5
21823,4002,1003,2024-03-31,4564,1.03,4700.92
21824,4004,1018,2024-11-08,3975,1.64,6519.0
21825,4005,1003,2024-10-26,4904,0.88,4315.52
21826,4004,1020,2025-05-22,6849,0.6,4109.4
21827,4009,1009,2025-11-21,5623,2.03,11414.69
21828,4007,1009,2024-08-15,5632,1.9,10700.8
21829,4002,1020,2023-01-07,6272,0.63,3951.36
21830,4002,1003,2023-03-12,6460,2.45,15827.0
21831,4002,1016,2025-06-03,4199,1.77,7432.23
21832,4010,1005,2024-07-20,5632,1.72,9687.04
21833,4009,1011,2025-11-01,7728,2.11,16306.08
21834,4010,1010,2023-08-09,8788,0.28,2460.64
21835,4008,1020,2023-02-09,7574,2.11,15981.14
21836,4005,1019,2024-01-21,7195,1.44,10360.8
21837,4004,1003,2024-04-05,4567,1.04,4749.68
21838,4006,1006,2024-03-10,4445,1.16,5156.2
21839,4006,1012,2025-09-08,6664,0.83,5531.12
21840,4004,1009,2025-08-25,6279,2.15,13499.85
21841,4008,1023,2023-11-22,5299,1.73,9167.27
21842,4009,1018,2024-02-05,9952,1.74,17316.48
21843,4010,1015,2023-03-13,2348,1.43,3357.64
21844,4005,1005,2025-05-17,4289,2.14,9178.46
21845,4007,1024,2023-04-03,602,0.46,276.92
21846,4010,1023,2024-04-06,5050,1.53,7726.5
21847,4004,1007,2023-11-19,6559,0.4,2623.6
21848,4008,1008,2023-11-18,6879,1.71,11763.09
21849,4005,1001,2024-03-02,3272,0.18,588.96
21850,4002,1024,2023-03-29,9459,0.98,9269.82
21851,4006,1024,2025-03-13,8664,2.01,17414.64
21852,4004,1014,2024-01-17,8285,1.28,10604.8
21853,4006,1001,2024-02-20,8516,0.57,4854.12
21854,4001,1022,2024-05-09,2972,2.11,6270.92
21855,4009,1016,2025-02-07,7273,0.87,6327.51
21856,4003,1023,2025-01-29,1137,2.12,2410.44
21857,4006,1020,2024-07-29,5414,1.24,6713.36
21858,4006,1022,2024-06-01,1843,1.33,2451.19
21859,4003,1013,2023-03-14,8310,1.71,14210.1
21860,4001,1005,2024-05-24,7687,1.93,14835.91
21861,4007,1012,2023-08-03,1057,0.15,158.55
21862,4006,1009,2023-11-19,7016,0.75,5262.0
21863,4010,1007,2025-07-30,564,0.14,78.96
21864,4002,1009,2023-04-07,2028,0.35,709.8
21865,4001,1019,2024-08-28,1664,0.11,183.04
21866,4004,1002,2025-07-17,5734,2.31,13245.54
21867,4003,1023,2025-06-27,6904,2.13,14705.52
21868,4009,1017,2025-05-25,6959,0.8,5567.2
21869,4005,1017,2024-04-01,5781,1.71,9885.51
21870,4009,1016,2025-07-18,1051,1.4,1471.4
21871,4010,1014,2025-08-19,9484,0.38,3603.92
21872,4010,1009,2023-02-17,3967,2.11,8370.37
21873,4007,1016,2025-10-20,7385,1.31,9674.35
21874,4003,1020,2024-09-28,4620,2.21,10210.2
21875,4002,1018,2023-01-03,9484,0.25,2371.0
21876,4003,1004,2024-04-19,1108,1.41,1562.28
21877,4006,1006,2024-04-06,2122,0.92,1952.24
21878,4008,1001,2023-11-04,6988,1.46,10202.48
21879,4007,1023,2025-06-19,5876,1.31,7697.56
21880,4003,1016,2025-08-06,4594,0.92,4226.48
21881,4002,1010,2023-02-02,9845,1.38,13586.1
21882,4009,1006,2024-02-29,4268,0.49,2091.32
21883,4010,1012,2024-07-30,9843,2.05,20178.15
21884,4003,1015,2025-01-08,2832,1.09,3086.88
21885,4010,1019,2025-09-13,1088,2.42,2632.96
21886,4009,1019,2023-05-07,1333,0.91,1213.03
21887,4001,1020,2024-02-22,6998,2.46,17215.08
21888,4005,1003,2024-02-13,7547,0.67,5056.49
21889,4006,1023,2024-04-30,9429,0.48,4525.92
21890,4001,1012,2025-12-16,5077,2.09,10610.93
21891,4004,1005,2024-04-25,6513,0.99,6447.87
21892,4005,1022,2024-10-20,1002,0.47,470.94
21893,4008,1017,2025-03-20,8828,1.64,14477.92
21894,4002,1013,2024-10-13,8651,0.72,6228.72
21895,4004,1025,2023-10-27,2847,1.46,4156.62
21896,4001,1006,2024-06-24,5831,1.62,9446.22
21897,4004,1006,2025-03-19,4230,1.15,4864.5
21898,4001,1004,2023-08-07,1010,0.15,151.5
21899,4010,1013,2023-02-18,1625,1.51,2453.75
21900,4001,1021,2024-09-28,824,1.23,1013.52
21901,4008,1013,2023-02-07,3461,2.02,6991.22
21902,4004,1006,2023-06-15,4633,0.87,4030.71
21903,4007,1013,2023-08-26,8404,0.95,7983.8
21904,4005,1011,2024-06-09,2578,0.86,2217.08
21905,4009,1020,2025-04-03,2091,2.19,4579.29
21906,4002,1010,2023-01-07,4476,1.94,8683.44
21907,4003,1006,2025-01-07,8785,0.97,8521.45
21908,4006,1001,2024-12-07,7424,2.46,18263.04
21909,4005,1015,2024-10-31,1020,2.48,2529.6
21910,4001,1018,2023-10-26,5388,1.38,7435.44
21911,4004,1009,2023-02-28,6191,1.49,9224.59
21912,4008,1021,2024-04-08,5360,1.42,7611.2
21913,4004,1014,2024-05-11,7358,0.47,3458.26
21914,4001,1018,2024-03-29,2556,0.33,843.48
21915,4004,1020,2023-05-06,3071,1.06,3255.26
21916,4005,1005,2025-12-21,4656,1.65,7682.4
21917,4006,1002,2025-04-13,7891,0.58,4576.78
21918,4010,1022,2025-12-30,7603,0.53,4029.59
21919,4010,1022,2025-04-17,5748,1.4,8047.2
21920,4008,1001,2024-09-13,4249,2.05,8710.45
21921,4009,1004,2024-10-31,9570,0.97,9282.9
21922,4001,1009,2025-12-14,4693,0.39,1830.27
21923,4005,1018,2025-02-05,5795,1.51,8750.45
21924,4005,1009,2023-07-22,3902,1.91,7452.82
21925,4003,1020,2025-03-12,2701,0.57,1539.57
21926,4006,1004,2024-10-31,7491,2.27,17004.57
21927,4009,1002,2023-06-19,2481,0.97,2406.57
21928,4003,1008,2025-01-16,2741,0.92,2521.72
21929,4001,1025,2023-06-04,6593,1.04,6856.72
21930,4008,1009,2023-08-15,4526,1.94,8780.44
21931,4008,1013,2025-06-15,3016,0.21,633.36
21932,4003,1009,2024-11-17,8881,1.85,16429.85
21933,4007,1009,2024-04-27,2839,0.41,1163.99
21934,4008,1014,2024-04-23,2602,1.03,2680.06
21935,4005,1007,2025-07-04,5204,2.06,10720.24
21936,4005,1013,2024-07-05,6566,1.41,9258.06
21937,4001,1002,2025-12-17,4052,0.7,2836.4
21938,4009,1014,2025-04-23,7511,0.12,901.32
21939,4002,1013,2023-02-14,9726,0.4,3890.4
21940,4008,1015,2025-02-15,722,0.8,577.6
21941,4007,1011,2025-05-12,8038,0.78,6269.64
21942,4005,1005,2024-05-27,4494,1.01,4538.94
21943,4006,1020,2024-05-14,5642,1.35,7616.7
21944,4010,1021,2023-10-10,9742,1.84,17925.28
21945,4008,1019,2024-09-16,1573,0.45,707.85
21946,4008,1002,2024-12-20,2873,2.05,5889.65
21947,4010,1018,2023-09-16,1714,1.32,2262.48
21948,4009,1007,2024-04-15,9575,0.88,8426.0
21949,4005,1025,2023-10-29,4489,0.96,4309.44
21950,4008,1021,2023-07-23,9027,1.17,10561.59
21951,4004,1010,2023-07-21,7364,0.4,2945.6
21952,4007,1001,2024-11-06,4140,0.97,4015.8
21953,4005,1001,2024-08-17,1815,2.1,3811.5
21954,4006,1012,2023-09-13,2844,0.7,1990.8
21955,4008,1012,2025-08-19,700,1.86,1302.0
21956,4010,1012,2024-01-27,6285,1.95,12255.75
21957,4004,1021,2023-12-29,4058,0.66,2678.28
21958,4004,1019,2024-01-01,2617,2.18,5705.06
21959,4001,1010,2025-11-22,6485,1.19,7717.15
21960,4010,1008,2024-09-08,3316,1.34,4443.44
21961,4001,1024,2024-12-30,1737,2.39,4151.43
21962,4002,1025,2024-11-21,1298,2.24,2907.52
21963,4010,1012,2023-05-13,3782,2.24,8471.68
21964,4008,1014,2023-08-13,5177,1.45,7506.65
21965,4007,1023,2023-08-24,1958,0.35,685.3
21966,4004,1012,2023-06-21,2133,0.18,383.94
21967,4004,1005,2025-02-18,1033,1.88,1942.04
21968,4009,1020,2023-02-21,4618,0.24,1108.32
21969,4003,1011,2023-09-27,6558,1.03,6754.74
21970,4002,1017,2025-01-24,7523,1.78,13390.94
21971,4008,1020,2025-02-03,3603,0.88,3170.64
21972,4008,1025,2024-08-06,4453,2.41,10731.73
21973,4008,1008,2024-06-12,3770,0.97,3656.9
21974,4006,1020,2024-11-21,8117,0.89,7224.13
21975,4006,1015,2025-02-24,4786,0.92,4403.12
21976,4005,1011,2024-01-10,5080,2.43,12344.4
21977,4005,1014,2025-01-22,1342,2.47,3314.74
21978,4008,1004,2025-01-27,2714,1.79,4858.06
21979,4004,1019,2024-09-04,3463,0.26,900.38
21980,4005,1015,2024-09-03,7452,1.19,8867.88
21981,4004,1008,2025-11-26,4097,2.1,8603.7
21982,4003,1018,2024-04-13,5255,1.27,6673.85
21983,4006,1004,2023-02-22,7828,0.89,6966.92
21984,4005,1001,2024-04-26,9977,0.13,1297.01
21985,4001,1014,2023-01-29,1642,0.2,328.4
21986,4003,1004,2025-02-03,6924,2.43,16825.32
21987,4008,1011,2023-08-21,954,0.99,944.46
21988,4009,1024,2024-01-31,8732,0.68,5937.76
21989,4002,1023,2024-11-03,3850,0.81,3118.5
21990,4010,1002,2025-02-13,9977,1.49,14865.73
21991,4001,1022,2024-03-01,6184,2.33,14408.72
21992,4001,1006,2024-01-21,3565,2.36,8413.4
21993,4003,1006,2024-11-25,8432,1.28,10792.96
21994,4002,1024,2025-06-08,2364,2.49,5886.36
21995,4002,1001,2025-01-26,4764,1.56,7431.84
21996,4005,1025,2025-03-11,9538,0.73,6962.74
21997,4008,1008,2023-12-08,3257,0.75,2442.75
21998,4001,1002,2023-06-16,6606,1.81,11956.86
21999,4003,1025,2024-08-04,3562,2.21,7872.02
22000,4004,1010,2023-07-01,9568,0.25,2392.0
22001,4005,1012,2023-05-07,1937,0.37,716.69
22002,4008,1025,2023-02-11,3032,1.13,3426.16
22003,4004,1011,2024-01-14,9020,1.51,13620.2
22004,4003,1001,2025-04-17,3572,0.61,2178.92
22005,4001,1013,2024-06-30,3892,1.36,5293.12
22006,4008,1006,2023-03-24,6640,0.11,730.4
22007,4010,1024,2025-02-16,1566,2.04,3194.64
22008,4006,1006,2025-12-11,7340,1.74,12771.6
22009,4003,1012,2024-04-18,6677,1.0,6677.0
22010,4002,1010,2024-08-14,2438,0.65,1584.7
22011,4007,1014,2023-10-15,1219,0.87,1060.53
22012,4003,1004,2023-06-10,4705,1.82,8563.1
22013,4004,1005,2025-05-10,2909,1.57,4567.13
22014,4004,1021,2025-08-16,758,2.45,1857.1
22015,4002,1022,2023-09-15,6888,1.29,8885.52
22016,4004,1018,2025-09-06,2866,0.69,1977.54
22017,4005,1013,2024-02-03,2280,1.94,4423.2
22018,4008,1025,2024-03-01,1707,2.03,3465.21
22019,4004,1021,2024-02-11,4713,0.87,4100.31
22020,4006,1006,2023-02-13,3685,1.61,5932.85
22021,4010,1003,2025-12-10,3271,0.67,2191.57
22022,4003,1024,2024-12-24,3702,1.1,4072.2
22023,4002,1006,2024-11-02,3574,0.12,428.88
22024,4003,1009,2023-09-24,4827,1.0,4827.0
22025,4001,1020,2024-09-27,1902,2.3,4374.6
22026,4005,1012,2025-12-18,1592,2.06,3279.52
22027,4006,1016,2025-02-13,2895,0.67,1939.65
22028,4009,1024,2025-07-07,1757,1.98,3478.86
22029,4006,1001,2024-04-30,4884,2.21,10793.64
22030,4005,1008,2024-01-08,5000,1.71,8550.0
22031,4005,1016,2023-02-13,880,1.66,1460.8
22032,4009,1016,2023-07-12,5431,0.23,1249.13
22033,4009,1003,2024-10-16,6470,0.45,2911.5
22034,4004,1023,2025-09-04,2440,0.82,2000.8
22035,4010,1020,2023-10-30,3280,0.39,1279.2
22036,4007,1011,2024-02-03,3341,1.25,4176.25
22037,4002,1010,2025-08-31,6979,0.57,3978.03
22038,4010,1016,2023-09-03,9237,2.28,21060.36
22039,4009,1022,2025-08-04,7978,2.28,18189.84
22040,4002,1013,2024-12-03,7141,1.56,11139.96
22041,4008,1008,2025-05-11,1664,2.07,3444.48
22042,4007,1007,2024-09-14,3023,1.65,4987.95
22043,4004,1024,2024-06-14,9420,0.33,3108.6
22044,4005,1025,2024-07-01,3716,1.48,5499.68
22045,4010,1005,2024-03-29,2869,1.14,3270.66
22046,4004,1007,2023-07-09,7959,1.72,13689.48
22047,4004,1010,2025-04-12,3274,0.81,2651.94
22048,4008,1008,2023-04-03,5796,2.21,12809.16
22049,4003,1023,2023-11-22,1955,0.76,1485.8
22050,4008,1022,2025-04-23,4244,2.29,9718.76
22051,4010,1010,2025-08-31,5235,1.31,6857.85
22052,4010,1005,2025-06-02,3220,0.5,1610.0
22053,4001,1011,2023-04-19,3091,0.23,710.93
22054,4007,1004,2023-02-19,6530,0.42,2742.6
22055,4009,1003,2025-04-30,9415,0.65,6119.75
22056,4009,1024,2023-01-08,2615,2.05,5360.75
22057,4002,1017,2024-12-01,7731,1.05,8117.55
22058,4006,1014,2025-02-09,2740,0.94,2575.6
22059,4001,1006,2025-06-23,3711,0.94,3488.34
22060,4001,1008,2023-08-22,7650,1.52,11628.0
22061,4007,1022,2024-01-26,5997,2.04,12233.88
22062,4008,1020,2023-02-13,828,1.79,1482.12
22063,4010,1017,2025-05-09,5121,2.3,11778.3
22064,4007,1002,2023-06-23,3755,0.65,2440.75
22065,4007,1002,2024-09-29,8354,1.77,14786.58
22066,4003,1015,2023-04-06,3966,2.33,9240.78
22067,4006,1010,2023-07-14,7822,2.46,19242.12
22068,4001,1010,2024-06-25,9575,1.9,18192.5
22069,4003,1013,2024-07-24,8511,0.75,6383.25
22070,4008,1017,2025-10-17,9099,1.84,16742.16
22071,4007,1004,2024-11-11,5720,1.71,9781.2
22072,4008,1024,2023-02-01,9797,0.79,7739.63
22073,4010,1001,2023-11-15,1829,1.08,1975.32
22074,4008,1005,2024-02-08,2766,1.83,5061.78
22075,4007,1005,2025-02-28,5356,1.03,5516.68
22076,4007,1012,2025-06-07,8901,0.41,3649.41
22077,4006,1016,2025-11-02,4946,2.35,11623.1
22078,4007,1006,2023-06-10,4765,0.17,810.05
22079,4006,1001,2025-11-12,4196,0.64,2685.44
22080,4008,1020,2023-10-29,3179,0.4,1271.6
22081,4008,1007,2025-08-11,2243,1.43,3207.49
22082,4008,1024,2024-09-12,5625,2.43,13668.75
22083,4001,1002,2024-07-11,7202,1.96,14115.92
22084,4008,1018,2023-11-06,9165,0.25,2291.25
22085,4003,1004,2023-03-14,8527,0.19,1620.13
22086,4009,1013,2025-10-09,9504,0.54,5132.16
22087,4008,1014,2023-07-29,1520,1.12,1702.4
22088,4007,1012,2023-03-03,7120,0.93,6621.6
22089,4003,1022,2023-06-12,3751,1.4,5251.4
22090,4008,1003,2025-08-22,9304,0.62,5768.48
22091,4003,1022,2024-01-08,4795,1.17,5610.15
22092,4001,1015,2024-08-05,1310,1.41,1847.1
22093,4001,1014,2023-04-02,8255,1.87,15436.85
22094,4009,1025,2025-01-07,7990,2.14,17098.6
22095,4005,1006,2025-03-06,873,2.19,1911.87
22096,4001,1008,2024-02-13,3169,1.11,3517.59
22097,4002,1023,2023-06-03,4278,1.2,5133.6
22098,4010,1019,2025-02-08,4248,0.77,3270.96
22099,4006,1012,2023-06-23,7061,2.2,15534.2
22100,4005,1018,2024-10-05,5486,0.49,2688.14
22101,4003,1002,2025-02-03,2259,1.17,2643.03
22102,4001,1007,2024-06-25,5282,2.35,12412.7
22103,4007,1020,2024-10-18,9967,1.33,13256.11
22104,4001,1010,2023-06-08,8550,1.6,13680.0
22105,4009,1012,2025-07-08,5075,1.02,5176.5
22106,4006,1009,2025-11-21,5780,1.98,11444.4
22107,4005,1019,2025-07-12,6665,0.62,4132.3
22108,4010,1012,2025-10-04,4493,1.82,8177.26
22109,4010,1014,2025-12-23,8821,1.62,14290.02
22110,4006,1016,2023-07-18,7900,2.05,16195.0
22111,4005,1025,2025-01-07,6914,0.96,6637.44
22112,4002,1021,2024-07-07,6812,0.93,6335.16
22113,4007,1013,2023-05-21,5106,1.88,9599.28
22114,4001,1003,2023-01-07,3926,1.8,7066.8
22115,4009,1005,2023-02-28,8869,0.49,4345.81
22116,4003,1020,2024-07-07,8232,0.66,5433.12
22117,4005,1021,2025-11-15,9198,2.41,22167.18
22118,4007,1024,2024-03-27,6887,0.48,3305.76
22119,4009,1018,2023-03-20,6885,2.18,15009.3
22120,4001,1007,2025-06-22,1103,0.44,485.32
22121,4001,1019,2025-10-25,8560,0.45,3852.0
22122,4002,1020,2024-05-02,3776,1.02,3851.52
22123,4006,1006,2025-11-22,2266,1.16,2628.56
22124,4004,1015,2025-06-12,5658,2.05,11598.9
22125,4006,1015,2024-05-01,1610,2.17,3493.7
22126,4002,1023,2023-06-16,9568,1.46,13969.28
22127,4003,1006,2025-02-19,5480,2.31,12658.8
22128,4004,1020,2025-11-23,9649,1.24,11964.76
22129,4010,1015,2025-02-10,4366,1.78,7771.48
22130,4005,1019,2023-08-02,651,2.24,1458.24
22131,4007,1009,2024-05-16,7557,0.99,7481.43
