InventoryID,WarehouseID,ProductID,OnHand,OnOrder,LastUpdated
32648,5004,1012,13141,4477,2023-03-24
32649,5013,1025,14911,2019,2023-01-17
32650,5010,1007,1959,3633,2024-04-19
32651,5005,1012,14380,2396,2023-03-29
32652,5003,1007,184,4345,2025-01-19
32653,5007,1004,19769,2098,2025-02-01
32654,5004,1025,351,719,2023-05-04
32655,5011,1020,8615,1747,2023-01-24
32656,5010,1024,7838,411,2025-04-21
32657,5003,1014,15269,3242,2024-06-10
32658,5003,1015,12855,3564,2025-12-05
32659,5013,1016,14866,3045,2024-07-08
32660,5010,1003,19657,2185,2025-02-23
32661,5005,1004,16704,4648,2025-04-15
32662,5005,1024,6812,4362,2024-11-30
32663,5009,1003,18590,2514,2024-02-21
32664,5002,1009,17677,60,2024-03-22
32665,5003,1021,952,4995,2024-05-31
32666,5003,1022,225,2292,2024-12-04
32667,5001,1019,1537,1799,2025-03-22
32668,5012,1010,12846,2830,2025-04-03
32669,5005,1016,3952,4815,2023-05-04
32670,5009,1019,238,3808,2023-05-14
32671,5012,1013,12660,534,2023-12-29
32672,5008,1001,4150,884,2023-09-13
32673,5011,1024,16722,434,2023-08-18
32674,5014,1010,11521,3673,2025-07-10
32675,5005,1018,12169,2604,2025-08-20
32676,5003,1012,10156,457,2025-12-16
32677,5008,1008,2563,4451,2025-01-05
32678,5005,1001,14739,4607,2024-12-21
32679,5007,1022,8201,929,2024-07-10
32680,5010,1024,19858,3327,2024-07-16
32681,5003,1025,15645,23,2025-11-04
32682,5015,1002,15057,2278,2025-08-19
32683,5002,1021,8941,3817,2024-01-21
32684,5010,1007,16901,4886,2025-01-15
32685,5011,1021,2329,3408,2025-10-26
32686,5006,1024,14262,4119,2023-02-22
32687,5009,1015,7361,379,2024-09-28
32688,5010,1025,13972,1303,2024-11-13
32689,5002,1005,5618,928,2023-01-31
32690,5014,1018,16604,3220,2024-12-07
32691,5003,1006,12296,1946,2023-01-17
32692,5008,1014,4131,324,2024-12-23
32693,5003,1005,4107,1946,2023-02-20
32694,5004,1006,16840,2774,2024-10-03
32695,5012,1004,17981,3005,2024-11-17
32696,5011,1004,8620,4415,2024-07-28
32697,5009,1001,12268,1297,2024-07-26
32698,5011,1013,1825,486,2023-04-10
32699,5010,1019,12391,1418,2025-10-23
32700,5006,1019,13418,3705,2024-03-01
32701,5005,1009,18034,889,2025-03-13
32702,5002,1004,1438,3948,2023-02-20
32703,5010,1014,18746,2892,2023-03-20
32704,5015,1023,18725,130,2025-12-08
32705,5003,1023,3670,1634,2024-11-22
32706,5006,1005,13068,1208,2024-05-17
32707,5009,1021,7043,1204,2025-07-18
32708,5006,1006,10935,4134,2025-05-09
32709,5014,1023,4328,252,2023-04-22
32710,5004,1023,10614,1930,2023-10-25
32711,5014,1006,6448,4739,2023-11-11
32712,5012,1011,7429,4179,2025-10-03
32713,5001,1011,268,4291,2023-02-12
32714,5005,1013,7268,1592,2023-03-11
32715,5012,1018,10927,4974,2024-09-23
32716,5009,1017,15828,4607,2023-01-21
32717,5006,1010,3965,4519,2024-02-25
32718,5006,1012,3228,2173,2024-03-31
32719,5003,1005,3696,1687,2025-11-02
32720,5015,1009,10585,4317,2024-11-05
32721,5006,1002,17757,2691,2023-08-13
32722,5007,1002,13082,1259,2023-10-17
32723,5002,1002,5338,2815,2023-04-26
32724,5013,1012,19045,2658,2023-11-28
32725,5011,1014,2760,840,2023-05-27
32726,5001,1025,7592,4149,2024-05-17
32727,5003,1001,18845,2173,2023-07-03
32728,5003,1004,17942,1641,2025-12-03
32729,5004,1017,3093,1101,2025-01-02
32730,5012,1025,16407,3286,2024-09-11
32731,5005,1019,16586,1403,2024-08-17
32732,5003,1022,10356,716,2024-11-29
32733,5008,1005,16897,4222,2024-01-28
32734,5004,1007,15817,69,2024-06-03
32735,5011,1015,80,4883,2023-01-29
32736,5012,1022,2627,772,2023-01-17
32737,5009,1006,4907,3230,2025-08-27
32738,5012,1005,12821,1149,2025-09-07
32739,5005,1024,8706,2203,2024-02-25
32740,5013,1011,15987,4967,2023-10-12
32741,5004,1018,3680,2566,2024-12-12
32742,5009,1016,16015,1935,2025-11-28
32743,5001,1014,4196,2577,2024-09-09
32744,5008,1009,7524,3687,2025-02-09
32745,5007,1025,3025,1435,2023-10-22
32746,5014,1022,5060,676,2024-05-12
32747,5009,1022,17285,3385,2024-10-09
32748,5005,1007,7630,3397,2024-01-10
32749,5010,1015,10466,1534,2024-11-05
32750,5011,1020,10268,4652,2023-03-17
32751,5007,1025,14567,522,2024-08-16
32752,5013,1011,16714,4243,2023-03-13
32753,5001,1007,9159,2184,2025-08-06
32754,5014,1008,19835,76,2025-09-20
32755,5011,1024,19312,2278,2025-05-25
32756,5013,1021,12904,2211,2024-06-19
32757,5009,1024,18428,1495,2023-09-20
32758,5002,1004,2174,3763,2023-05-05
32759,5008,1013,7666,2389,2025-11-26
32760,5003,1002,7627,4858,2024-04-14
32761,5005,1016,16292,4061,2025-01-21
32762,5008,1022,8472,3139,2025-06-26
32763,5004,1007,8085,443,2025-05-19
32764,5011,1006,2462,3578,2024-11-01
32765,5009,1024,13834,159,2024-03-28
32766,5009,1011,17461,1369,2025-03-03
32767,5010,1011,1064,4132,2023-10-25
32768,5004,1014,7831,2366,2025-06-19
32769,5011,1010,470,1886,2024-07-29
32770,5003,1003,6594,325,2025-09-10
32771,5010,1017,16749,2509,2024-07-05
32772,5015,1001,19096,2287,2025-03-22
32773,5001,1011,10561,1639,2024-06-18
32774,5014,1005,17666,3067,2025-01-13
32775,5001,1011,255,3496,2024-10-04
32776,5008,1009,8774,4291,2023-09-08
32777,5004,1020,14027,3161,2023-03-09
32778,5013,1009,10078,2500,2024-04-24
32779,5008,1002,3826,3138,2024-01-11
32780,5004,1018,638,1018,2025-07-04
32781,5004,1020,9578,2329,2023-01-27
32782,5015,1024,9921,762,2025-10-14
32783,5004,1008,17698,4561,2023-10-22
32784,5009,1009,170,138,2023-12-02
32785,5013,1011,15475,3850,2023-01-25
32786,5008,1014,3770,3753,2023-03-21
32787,5006,1005,1017,1136,2024-06-21
32788,5002,1004,15207,1131,2024-11-10
32789,5009,1024,15034,2383,2024-07-11
32790,5014,1023,1034,41,2024-08-10
32791,5001,1008,17006,3940,2024-01-14
32792,5001,1004,754,4258,2023-06-18
32793,5011,1004,5008,2128,2025-05-27
32794,5007,1005,2208,4855,2024-12-28
32795,5003,1003,2273,2586,2025-12-11
32796,5009,1021,4730,1504,2025-01-31
32797,5010,1013,2818,248,2025-03-16
32798,5005,1016,7381,62,2024-06-19
32799,5003,1007,10058,633,2025-10-11
32800,5015,1022,9086,108,2023-07-05
32801,5010,1010,2591,2847,2024-07-04
32802,5007,1021,10666,3084,2024-01-22
32803,5015,1012,16496,1155,2024-10-21
32804,5007,1007,18103,3824,2023-09-13
32805,5001,1012,18779,1586,2025-06-01
32806,5003,1017,13085,975,2024-08-20
32807,5002,1002,6677,2649,2023-11-19
32808,5006,1013,11966,589,2025-05-16
32809,5003,1001,2989,4523,2023-01-10
32810,5006,1013,14376,2601,2025-01-01
32811,5013,1018,1083,320,2023-12-01
32812,5009,1005,13337,1596,2023-03-09
32813,5003,1018,9755,567,2024-12-26
32814,5004,1022,4883,2896,2024-05-04
32815,5012,1015,11014,649,2024-10-08
32816,5001,1003,3699,1758,2025-08-16
32817,5014,1001,14755,4111,2025-09-10
32818,5001,1002,17043,2823,2023-02-11
32819,5004,1008,17879,3680,2024-11-10
32820,5009,1025,11511,3525,2023-02-18
32821,5011,1005,18775,3173,2024-02-29
32822,5004,1002,15137,635,2025-08-28
32823,5001,1005,10236,3781,2023-02-16
32824,5008,1017,13276,1061,2024-12-12
32825,5006,1007,17138,3417,2023-06-09
32826,5006,1019,18512,4565,2024-05-01
32827,5009,1022,4414,1216,2025-02-22
32828,5002,1013,15949,331,2025-12-12
32829,5006,1014,1981,4736,2025-07-24
32830,5011,1020,1578,1417,2023-09-23
32831,5010,1019,3650,4456,2024-12-14
32832,5004,1004,13937,3551,2023-11-15
32833,5011,1019,490,1722,2024-03-19
32834,5005,1014,12834,2398,2023-11-05
32835,5004,1010,2734,4558,2025-08-25
32836,5015,1019,7065,3854,2023-08-22
32837,5011,1009,1584,2934,2025-03-25
32838,5012,1010,6759,3381,2023-05-09
32839,5005,1023,9094,272,2025-03-27
32840,5008,1020,4310,4956,2024-10-15
32841,5010,1020,16904,4293,2025-01-27
32842,5005,1019,10983,4886,2023-05-25
32843,5014,1013,121,2903,2023-06-06
32844,5015,1011,18853,4935,2024-09-24
32845,5008,1013,6160,3376,2025-08-20
32846,5009,1002,16609,619,2024-02-08
32847,5004,1002,16944,4538,2025-07-15
32848,5004,1010,11322,2212,2023-08-24
32849,5009,1009,19234,4420,2024-07-23
32850,5014,1001,493,3179,2023-03-29
32851,5011,1014,1100,1819,2023-05-25
32852,5014,1007,18981,4103,2025-08-27
32853,5015,1014,265,1239,2023-07-07
32854,5012,1004,10515,1092,2023-03-15
32855,5014,1009,13420,3983,2023-04-18
32856,5003,1011,7081,4142,2023-03-22
32857,5003,1024,9161,299,2023-06-07
32858,5003,1008,12869,52,2025-10-07
32859,5015,1001,5471,2852,2023-12-06
32860,5009,1004,16982,3839,2024-11-06
32861,5012,1019,3913,4324,2025-02-27
32862,5012,1005,12611,767,2024-07-12
32863,5014,1017,5877,620,2023-01-07
32864,5012,1025,18866,3710,2024-07-04
32865,5015,1015,18885,637,2024-12-24
32866,5013,1017,6108,2544,2025-11-15
32867,5004,1019,14616,3114,2025-09-29
32868,5002,1017,14434,3350,2024-12-28
32869,5011,1002,10794,1605,2023-11-09
32870,5011,1018,13546,2860,2023-10-05
32871,5005,1025,19106,603,2025-03-06
32872,5013,1017,9398,1357,2023-02-14
32873,5005,1024,17086,1561,2024-03-25
32874,5002,1022,5332,2942,2025-07-31
32875,5007,1013,14119,1845,2024-04-22
32876,5010,1015,4642,839,2025-09-20
32877,5008,1013,2017,1609,2024-01-21
32878,5010,1025,19865,221,2025-09-16
32879,5007,1021,19437,4205,2025-08-06
32880,5002,1002,14232,4484,2024-04-17
32881,5003,1018,1276,2632,2023-08-15
32882,5014,1005,6862,2641,2025-09-28
32883,5012,1015,1018,2079,2024-01-28
32884,5008,1004,1242,4389,2023-12-19
32885,5008,1010,15050,4818,2025-07-02
32886,5012,1022,15120,534,2023-11-08
32887,5009,1006,6956,2590,2025-06-24
32888,5004,1024,15474,4786,2025-04-30
32889,5007,1012,17451,1109,2023-01-08
32890,5010,1019,11480,767,2024-02-21
32891,5010,1016,5577,3467,2023-11-27
32892,5001,1016,18952,266,2024-03-16
32893,5001,1020,3875,1220,2023-10-22
32894,5008,1007,16273,1327,2023-03-09
32895,5008,1008,12003,2330,2025-12-24
32896,5010,1012,14481,2622,2023-04-13
32897,5012,1023,5428,2735,2024-01-17
32898,5006,1021,6014,2413,2024-01-21
32899,5008,1016,9694,1965,2024-08-03
32900,5001,1025,10959,3996,2023-07-20
32901,5006,1019,5405,1460,2023-12-01
32902,5006,1016,4741,2963,2024-10-14
32903,5008,1011,4280,179,2023-09-21
32904,5001,1023,9716,2951,2023-10-15
32905,5005,1009,1006,4081,2025-01-30
32906,5006,1010,544,2835,2024-01-31
32907,5015,1011,17781,2451,2025-12-13
32908,5013,1003,14464,3410,2023-06-22
32909,5002,1002,16792,2115,2023-11-22
32910,5013,1022,8333,4842,2025-08-05
32911,5006,1022,14821,2172,2024-01-28
32912,5002,1016,1748,475,2023-06-10
32913,5007,1009,4917,2213,2023-01-10
32914,5003,1003,571,4953,2024-02-28
32915,5013,1011,18988,179,2023-10-24
32916,5013,1023,4404,4130,2023-05-16
32917,5008,1020,5308,2666,2023-04-05
32918,5012,1008,953,429,2024-02-29
32919,5006,1004,6509,2114,2024-10-22
32920,5012,1020,14149,2598,2024-05-08
32921,5015,1025,10819,4648,2025-01-11
32922,5008,1025,5628,2507,2023-04-03
32923,5008,1003,9291,2219,2023-10-30
32924,5005,1004,8865,3335,2023-03-19
32925,5015,1013,4986,3875,2024-03-20
32926,5003,1004,449,4462,2024-12-19
32927,5007,1010,10629,1227,2025-04-11
32928,5011,1013,7144,4349,2023-12-09
32929,5001,1024,11632,472,2023-08-07
32930,5015,1007,5212,1233,2024-06-23
32931,5014,1003,7533,1112,2025-12-27
32932,5013,1018,11441,204,2025-03-01
32933,5008,1014,8899,1518,2023-12-16
32934,5004,1005,5257,956,2023-10-28
32935,5005,1017,17658,809,2025-06-05
32936,5005,1021,15590,982,2024-02-03
32937,5006,1012,1314,379,2023-08-30
32938,5002,1015,19114,322,2023-07-10
32939,5012,1009,1286,3657,2025-11-23
32940,5003,1003,7265,4303,2025-09-26
32941,5012,1009,8073,2506,2023-01-26
32942,5009,1015,707,2740,2024-06-29
32943,5003,1003,15292,2430,2024-07-23
32944,5010,1001,826,377,2024-03-13
32945,5014,1003,7514,3290,2023-08-09
32946,5011,1025,14446,2,2024-09-01
32947,5011,1013,10898,1346,2023-10-31
32948,5004,1019,19722,1637,2025-05-11
32949,5005,1006,6117,4412,2023-09-28
32950,5014,1023,10520,2802,2023-09-07
32951,5014,1023,19143,4733,2023-11-12
32952,5011,1011,5449,4600,2024-02-25
32953,5003,1024,2141,358,2024-10-06
32954,5010,1025,17285,99,2024-10-10
32955,5008,1002,8149,3598,2024-04-14
32956,5010,1002,7252,4236,2025-01-24
32957,5011,1025,5826,8,2024-03-14
32958,5006,1011,15622,3245,2024-09-09
32959,5002,1003,1713,2502,2024-02-13
32960,5007,1012,1190,2614,2023-04-07
32961,5003,1015,7312,1610,2023-08-27
32962,5007,1012,5390,397,2025-09-12
32963,5011,1002,6832,2807,2025-12-30
32964,5013,1012,15529,1875,2023-09-12
32965,5014,1002,19094,3384,2025-11-02
32966,5015,1017,8750,37,2025-05-02
32967,5001,1021,18793,3634,2025-02-06
32968,5002,1022,3861,3721,2025-10-15
32969,5008,1007,17154,635,2024-01-03
32970,5008,1011,10664,2476,2024-11-18
32971,5013,1011,16849,4280,2024-04-23
32972,5001,1009,7068,3734,2023-06-20
32973,5001,1012,13304,3776,2025-12-24
32974,5005,1003,8037,373,2023-05-10
32975,5009,1010,9046,4813,2024-11-12
32976,5008,1015,8516,1890,2025-09-16
32977,5015,1008,16174,2925,2024-05-16
32978,5014,1004,9227,268,2024-10-06
32979,5005,1003,7388,3693,2025-11-16
32980,5002,1013,14267,1884,2023-11-21
32981,5001,1006,11432,1520,2024-02-07
32982,5014,1021,14168,3471,2025-05-19
32983,5003,1020,19122,4651,2024-01-03
32984,5015,1008,11983,98,2023-01-09
32985,5005,1010,8359,1085,2024-05-14
32986,5012,1001,6794,2409,2025-02-01
32987,5011,1006,13374,2263,2023-01-17
32988,5012,1021,5710,2376,2023-12-13
32989,5001,1009,13665,2309,2024-08-12
32990,5008,1011,2262,2199,2024-09-05
32991,5006,1002,9627,4589,2025-11-07
32992,5012,1017,7410,131,2025-07-11
32993,5008,1002,17544,3381,2025-01-31
32994,5010,1017,926,56,2025-05-09
32995,5012,1019,17723,1515,2023-08-10
32996,5014,1014,1276,3543,2024-11-15
32997,5008,1021,16724,903,2023-10-22
32998,5015,1001,3063,4654,2025-05-09
32999,5003,1006,5266,3610,2023-01-06
33000,5005,1023,1224,1616,2023-06-24
33001,5002,1019,16543,1187,2023-09-10
33002,5001,1013,18429,4113,2023-12-11
33003,5014,1018,18384,188,2025-01-04
33004,5007,1013,12868,3831,2024-07-27
33005,5014,1005,19571,3629,2024-12-10
33006,5014,1010,2996,299,2025-12-08
33007,5014,1010,7716,2884,2025-12-29
33008,5008,1022,7999,4586,2024-01-22
33009,5008,1014,19570,1707,2023-01-14
33010,5007,1023,14698,495,2025-09-23
33011,5003,1009,4061,1563,2025-12-10
33012,5006,1019,3325,3489,2025-10-03
33013,5015,1009,19564,651,2025-04-11
33014,5013,1004,18038,4852,2025-08-05
33015,5007,1015,12063,2503,2024-09-28
33016,5004,1006,2668,2051,2023-01-19
33017,5013,1023,11055,1467,2024-10-13
33018,5008,1006,17626,603,2024-11-20
33019,5013,1021,15007,4679,2024-01-28
33020,5001,1025,2102,1786,2024-08-20
33021,5001,1012,10876,1789,2024-09-22
33022,5006,1007,17800,1281,2023-07-11
33023,5007,1023,18284,2749,2025-09-30
33024,5014,1009,18939,1237,2025-02-07
33025,5015,1018,3909,367,2023-10-26
33026,5015,1008,6491,1476,2024-01-03
33027,5014,1023,10143,2855,2023-09-14
33028,5010,1010,17301,4113,2024-10-27
33029,5012,1008,4402,871,2024-08-01
33030,5002,1014,11232,2275,2025-03-15
33031,5004,1011,9020,2602,2025-03-28
33032,5005,1013,1733,1997,2023-07-11
33033,5009,1018,14236,1024,2025-12-12
33034,5008,1001,5179,522,2024-08-19
33035,5002,1017,16251,1348,2024-08-24
33036,5014,1003,10925,716,2025-02-17
33037,5013,1014,14631,1874,2024-05-28
33038,5013,1010,1957,4005,2025-07-10
33039,5006,1009,10711,4950,2023-02-16
33040,5010,1022,10058,2058,2024-08-19
33041,5013,1008,4338,4289,2024-02-04
33042,5001,1015,5304,4353,2025-04-07
33043,5001,1025,9823,3486,2024-01-12
33044,5010,1017,10231,2020,2025-08-24
33045,5013,1004,1540,1770,2024-05-19
33046,5010,1003,16207,2834,2024-12-28
33047,5002,1019,8191,298,2023-02-19
33048,5002,1021,15575,3498,2023-11-24
33049,5004,1017,2134,3319,2025-11-11
33050,5005,1001,18187,363,2025-10-02
33051,5011,1020,7013,4255,2025-03-16
33052,5007,1003,6685,2420,2024-05-21
33053,5004,1013,14602,1475,2023-08-23
33054,5009,1002,1342,1806,2023-04-13
33055,5014,1025,7081,2345,2025-10-14
33056,5001,1023,11938,2789,2023-09-21
33057,5004,1016,3188,2621,2023-09-06
33058,5015,1019,15797,2338,2025-10-02
33059,5008,1017,7030,3831,2024-09-16
33060,5003,1001,13874,2838,2024-12-26
33061,5003,1012,18220,3375,2024-01-28
33062,5003,1017,15254,1668,2023-02-12
33063,5012,1006,14531,4597,2024-11-20
33064,5006,1011,15275,171,2023-03-22
33065,5003,1015,8099,2596,2024-04-07
33066,5009,1016,16782,4548,2025-05-18
33067,5006,1021,13111,3613,2023-06-24
33068,5008,1016,12591,1856,2024-08-30
33069,5005,1011,18150,4652,2023-12-01
33070,5010,1004,19619,4758,2025-05-28
33071,5008,1014,12975,4794,2023-11-10
33072,5014,1019,15484,1234,2023-07-25
33073,5007,1012,7544,4557,2025-08-10
33074,5012,1023,350,270,2023-06-29
33075,5005,1005,4126,4640,2024-03-24
33076,5004,1018,11362,3772,2023-12-22
33077,5009,1015,13365,1818,2024-09-05
33078,5009,1022,15570,3870,2024-01-04
33079,5006,1017,10117,45,2025-05-30
33080,5003,1019,19031,625,2024-10-27
33081,5006,1017,5916,414,2024-06-25
33082,5013,1005,15414,1333,2024-06-28
33083,5009,1020,9377,49,2025-08-27
33084,5014,1015,9185,1136,2025-04-08
33085,5003,1023,10717,1365,2025-04-13
33086,5008,1002,14173,1374,2023-10-14
33087,5004,1011,13202,1594,2024-02-20
33088,5014,1021,16854,308,2023-06-14
33089,5002,1013,9674,1691,2023-04-07
33090,5015,1014,802,601,2024-02-16
33091,5011,1011,256,1511,2023-03-09
33092,5012,1022,8683,2879,2023-11-02
33093,5003,1014,14842,3176,2023-07-27
33094,5002,1004,7171,1984,2024-05-30
33095,5014,1022,1656,4410,2025-07-05
33096,5001,1003,5988,659,2023-03-20
33097,5002,1010,9185,3084,2023-04-16
33098,5001,1019,7297,4408,2024-11-13
33099,5007,1012,7831,1690,2023-04-04
33100,5004,1005,8629,1015,2025-07-01
33101,5015,1021,604,4772,2023-11-09
33102,5005,1017,3173,1001,2023-05-22
33103,5010,1007,358,3796,2024-08-06
33104,5004,1022,2525,44,2023-12-03
33105,5012,1017,2687,2267,2024-09-24
33106,5009,1023,7008,325,2023-08-15
33107,5007,1013,12387,4841,2024-07-02
33108,5002,1022,4032,3549,2024-09-19
33109,5001,1009,1074,2006,2024-08-08
33110,5002,1009,16228,126,2025-11-02
33111,5010,1004,13105,1211,2024-06-25
33112,5006,1022,11044,3194,2025-08-15
33113,5014,1003,10459,568,2025-04-02
33114,5004,1014,8267,247,2024-03-22
33115,5011,1001,7633,3733,2024-07-06
33116,5002,1007,19082,3369,2023-01-30
33117,5008,1011,6867,478,2024-11-26
33118,5011,1009,7171,747,2024-07-21
33119,5001,1024,9171,2512,2023-07-17
33120,5013,1008,14200,3953,2023-04-28
33121,5014,1016,3830,207,2024-07-21
33122,5011,1013,7346,3665,2024-11-17
33123,5010,1012,8738,3559,2023-04-08
33124,5009,1011,8751,4105,2023-04-14
33125,5003,1001,3603,4855,2023-02-25
33126,5002,1011,52,4268,2024-09-16
33127,5014,1023,694,3280,2024-07-07
33128,5005,1012,14137,925,2023-01-16
33129,5007,1012,16686,4660,2024-07-02
33130,5004,1013,11397,1927,2023-12-09
33131,5005,1025,5902,1261,2023-09-09
33132,5015,1020,3395,3559,2023-01-03
33133,5003,1014,6814,1930,2025-06-20
33134,5014,1018,14844,1012,2024-05-19
33135,5011,1022,4450,3605,2025-07-02
33136,5002,1021,5574,1192,2025-05-02
33137,5015,1002,10623,1195,2024-06-21
33138,5001,1025,2471,3098,2025-12-22
33139,5013,1024,19993,2196,2023-12-28
33140,5015,1011,6819,888,2024-12-09
33141,5003,1023,9410,4940,2024-11-12
33142,5002,1021,17931,2352,2024-08-03
33143,5010,1022,14320,3769,2023-12-16
33144,5015,1010,4998,4725,2023-02-24
33145,5008,1016,236,1780,2024-11-25
33146,5004,1024,7055,3727,2023-04-08
33147,5004,1022,13370,2155,2024-09-28
33148,5014,1003,3192,822,2024-10-11
33149,5005,1011,3425,2228,2025-07-16
33150,5014,1023,3020,4692,2023-12-07
33151,5003,1019,2208,811,2024-08-06
33152,5010,1025,10277,1346,2024-12-15
33153,5013,1009,2054,4767,2025-06-23
33154,5007,1004,3878,3674,2024-05-30
33155,5007,1006,5241,4007,2024-08-29
33156,5011,1009,5241,3178,2025-07-13
33157,5015,1002,1168,4509,2025-04-01
33158,5001,1003,3818,4615,2023-01-25
33159,5001,1007,5145,618,2024-04-17
33160,5009,1006,14165,2346,2025-03-04
33161,5012,1013,17002,4397,2025-12-12
33162,5004,1020,1319,3192,2025-11-13
33163,5012,1006,12467,1958,2023-08-12
33164,5001,1002,12071,4186,2024-02-08
33165,5008,1001,10745,3806,2024-01-02
33166,5008,1011,8664,3470,2024-09-11
33167,5013,1001,14102,2117,2025-10-03
33168,5010,1020,11111,1735,2023-09-19
33169,5002,1007,7464,3177,2025-11-01
33170,5005,1004,11678,1471,2023-11-30
33171,5013,1015,8734,3027,2025-04-24
33172,5009,1024,4211,955,2024-01-21
33173,5001,1022,19418,3509,2024-02-13
33174,5010,1007,2242,3508,2024-07-03
33175,5003,1023,14338,2946,2024-02-24
33176,5013,1012,2328,4332,2025-09-29
33177,5009,1018,10152,756,2024-07-14
33178,5013,1011,14376,2814,2023-02-23
33179,5011,1004,16705,4618,2024-10-12
33180,5008,1020,15334,3827,2023-09-06
33181,5007,1007,132,3241,2025-05-10
33182,5004,1002,13972,2721,2023-10-16
33183,5008,1005,11784,4654,2025-09-12
33184,5002,1012,6481,3113,2025-05-17
